Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
1.20607	1	0	1	-98.2692
1.207	1	0	1	-98.2692
1.20707	1	0	1	-98.2692
1.208	1	0	1	-98.2692
1.20807	1	0	1	-98.2692
1.209	1	0	1	-98.2692
1.20907	1	0	1	-98.2692
1.21	1	0	1	-98.2692
1.21007	1	0	1	-98.2692
1.211	1	0	1	-98.2692
1.21107	1	0	1	-98.2692
1.212	1	0	1	-98.2692
1.21207	1	0	1	-98.2692
1.213	1	0	1	-98.2692
1.21307	1	0	1	-98.2692
1.214	1	0	1	-98.2692
1.21407	1	0	1	-98.2692
1.215	1	0	1	-98.2692
1.21507	1	0	1	-98.2692
1.216	1	0	1	-98.2692
1.21607	1	0	1	-98.2692
1.217	1	0	1	-98.2692
1.21707	1	0	1	-98.2692
1.218	1	0	1	-98.2692
1.21807	1	0	1	-98.2692
1.219	1	0	1	-98.2692
1.21907	1	0	1	-98.2692
1.22	1	0	1	-98.2692
1.22007	1	0	1	-98.2692
1.221	1	0	1	-98.2692
1.22107	1	0	1	-98.2692
1.222	1	0	1	-98.2692
1.22207	1	0	1	-98.2692
1.223	1	0	1	-98.2692
1.22307	1	0	1	-98.2692
1.224	1	0	1	-98.2692
1.22407	1	0	1	-98.2692
1.225	1	0	1	-98.2692
1.22507	1	0	1	-98.2692
1.226	1	0	1	-98.2692
1.22607	1	0	1	-98.2692
1.227	1	0	1	-98.2692
1.22707	1	0	1	-98.2692
1.228	1	0	1	-98.2692
1.22807	1	0	1	-98.2692
1.229	1	0	1	-98.2692
1.22907	1	0	1	-98.2692
1.23	1	0	1	-98.2692
1.23007	1	0	1	-98.2692
1.231	1	0	1	-98.2692
1.23107	1	0	1	-98.2692
1.232	1	0	1	-98.2692
1.23207	1	0	1	-98.2692
1.233	1	0	1	-98.2692
1.23307	1	0	1	-98.2692
1.234	1	0	1	-98.2692
1.23407	1	0	1	-98.2692
1.235	1	0	1	-98.2692
1.23507	1	0	1	-98.2692
1.236	1	0	1	-98.2692
1.23607	1	0	1	-98.2692
1.237	1	0	1	-98.2692
1.23707	1	0	1	-98.2692
1.238	1	0	1	-98.2692
1.23807	1	0	1	-98.2692
1.239	1	0	1	-98.2692
1.23907	1	0	1	-98.2692
1.24	1	0	1	-98.2692
1.24007	1	0	1	-98.2692
1.241	1	0	1	-98.2692
1.24107	1	0	1	-98.2692
1.242	1	0	1	-98.2692
1.24207	1	0	1	-98.2692
1.243	1	0	1	-98.2692
1.24307	1	0	1	-98.2692
1.244	1	0	1	-98.2692
1.24407	1	0	1	-98.2692
1.245	1	0	1	-98.2692
1.24507	1	0	1	-98.2692
1.246	1	0	1	-98.2692
1.24607	1	0	1	-98.2692
1.247	1	0	1	-98.2692
1.24707	1	0	1	-98.2692
1.248	1	0	1	-98.2692
1.24807	1	0	1	-98.2692
1.249	1	0	1	-98.2692
1.24907	1	0	1	-98.2692
1.25	1	0	1	-98.2692
1.25007	1	0	1	-98.2692
1.251	1	0	1	-98.2692
1.25107	1	0	1	-98.2692
1.252	1	0	1	-98.2692
1.25207	1	0	1	-98.2692
1.253	1	0	1	-98.2692
1.25307	1	0	1	-98.2692
1.254	1	0	1	-98.2692
1.25407	1	0	1	-98.2692
1.255	1	0	1	-98.2692
1.25507	1	0	1	-98.2692
1.256	1	0	1	-98.2692
1.25607	1	0	1	-98.2692
1.257	1	0	1	-98.2692
1.25707	1	0	1	-98.2692
1.258	1	0	1	-98.2692
1.25807	1	0	1	-98.2692
1.259	1	0	1	-98.2692
1.25907	1	0	1	-98.2692
1.26	1	0	1	-98.2692
1.26007	1	0	1	-98.2692
1.261	1	0	1	-98.2692
1.26107	1	0	1	-98.2692
1.262	1	0	1	-98.2692
1.26207	1	0	1	-98.2692
1.263	1	0	1	-98.2692
1.26307	1	0	1	-98.2692
1.264	1	0	1	-98.2692
1.26407	1	0	1	-98.2692
1.265	1	0	1	-98.2692
1.26507	1	0	1	-98.2692
1.266	1	0	1	-98.2692
1.26607	1	0	1	-98.2692
1.267	1	0	1	-98.2692
1.26707	1	0	1	-98.2692
1.268	1	0	1	-98.2692
1.26807	1	0	1	-98.2692
1.269	1	0	1	-98.2692
1.26907	1	0	1	-98.2692
1.27	1	0	1	-98.2692
1.27007	1	0	1	-98.2692
1.271	1	0	1	-98.2692
1.27107	1	0	1	-98.2692
1.272	1	0	1	-98.2692
1.27207	1	0	1	-98.2692
1.273	1	0	1	-98.2692
1.27307	1	0	1	-98.2692
1.274	1	0	1	-98.2692
1.27407	1	0	1	-98.2692
1.275	1	0	1	-98.2692
1.27507	1	0	1	-98.2692
1.276	1	0	1	-98.2692
1.27607	1	0	1	-98.2692
1.277	1	0	1	-98.2692
1.27707	1	0	1	-98.2692
1.278	1	0	1	-98.2692
1.27807	1	0	1	-98.2692
1.279	1	0	1	-98.2692
1.27907	1	0	1	-98.2692
1.28	1	0	1	-98.2692
1.28007	1	0	1	-98.2692
1.281	1	0	1	-98.2692
1.28107	1	0	1	-98.2692
1.282	1	0	1	-98.2692
1.28207	1	0	1	-98.2692
1.283	1	0	1	-98.2692
1.28307	1	0	1	-98.2692
1.284	1	0	1	-98.2692
1.28407	1	0	1	-98.2692
1.285	1	0	1	-98.2692
1.28507	1	0	1	-98.2692
1.286	1	0	1	-98.2692
1.28607	1	0	1	-98.2692
1.287	1	0	1	-98.2692
1.28707	1	0	1	-98.2692
1.288	1	0	1	-98.2692
1.28807	1	0	1	-98.2692
1.289	1	0	1	-98.2692
1.28907	1	0	1	-98.2692
1.29	1	0	1	-98.2692
1.29007	1	0	1	-98.2692
1.291	1	0	1	-98.2692
1.29107	1	0	1	-98.2692
1.292	1	0	1	-98.2692
1.29207	1	0	1	-98.2692
1.293	1	0	1	-98.2692
1.29307	1	0	1	-98.2692
1.294	1	0	1	-98.2692
1.29407	1	0	1	-98.2692
1.295	1	0	1	-98.2692
1.29507	1	0	1	-98.2692
1.296	1	0	1	-98.2692
1.29607	1	0	1	-98.2692
1.297	1	0	1	-98.2692
1.29707	1	0	1	-98.2692
1.298	1	0	1	-98.2692
1.29807	1	0	1	-98.2692
1.299	1	0	1	-98.2692
1.29907	1	0	1	-98.2692
1.3	1	0	1	-98.2692
1.30007	1	0	1	-98.2692
1.301	1	0	1	-98.2692
1.30107	1	0	1	-98.2692
1.302	1	0	1	-98.2692
1.30207	1	0	1	-98.2692
1.303	1	0	1	-98.2692
1.30307	1	0	1	-98.2692
1.304	1	0	1	-98.2692
1.30407	1	0	1	-98.2692
1.305	1	0	1	-98.2692
1.30507	1	0	1	-98.2692
1.306	1	0	1	-98.2692
1.30607	1	0	1	-98.2692
1.307	1	0	1	-98.2692
1.30707	1	0	1	-98.2692
1.308	1	0	1	-98.2692
1.30807	1	0	1	-98.2692
1.309	1	0	1	-98.2692
1.30907	1	0	1	-98.2692
1.31	1	0	1	-98.2692
1.31007	1	0	1	-98.2692
1.311	1	0	1	-98.2692
1.31107	1	0	1	-98.2692
1.312	1	0	1	-98.2692
1.31207	1	0	1	-98.2692
1.313	1	0	1	-98.2692
1.31307	1	0	1	-98.2692
1.314	1	0	1	-98.2692
1.31407	1	0	1	-98.2692
1.315	1	0	1	-98.2692
1.31507	1	0	1	-98.2692
1.316	1	0	1	-98.2692
1.31607	1	0	1	-98.2692
1.317	1	0	1	-98.2692
1.31707	1	0	1	-98.2692
1.318	1	0	1	-98.2692
1.31807	1	0	1	-98.2692
1.319	1	0	1	-98.2692
1.31907	1	0	1	-98.2692
1.32	1	0	1	-98.2692
1.32007	1	0	1	-98.2692
1.321	1	0	1	-98.2692
1.32107	1	0	1	-98.2692
1.322	1	0	1	-98.2692
1.32207	1	0	1	-98.2692
1.323	1	0	1	-98.2692
1.32307	1	0	1	-98.2692
1.324	1	0	1	-98.2692
1.32407	1	0	1	-98.2692
1.325	1	0	1	-98.2692
1.32507	1	0	1	-98.2692
1.326	1	0	1	-98.2692
1.32607	1	0	1	-98.2692
1.327	1	0	1	-98.2692
1.32707	1	0	1	-98.2692
1.328	1	0	1	-98.2692
1.32807	1	0	1	-98.2692
1.329	1	0	1	-98.2692
1.32907	1	0	1	-98.2692
1.33	1	0	1	-98.2692
1.33007	1	0	1	-98.2692
1.331	1	0	1	-98.2692
1.33107	1	0	1	-98.2692
1.332	1	0	1	-98.2692
1.33207	1	0	1	-98.2692
1.333	1	0	1	-98.2692
1.33307	1	0	1	-98.2692
1.334	1	0	1	-98.2692
1.33407	1	0	1	-98.2692
1.335	1	0	1	-98.2692
1.33507	1	0	1	-98.2692
1.336	1	0	1	-98.2692
1.33607	1	0	1	-98.2692
1.337	1	0	1	-98.2692
1.33707	1	0	1	-98.2692
1.338	1	0	1	-98.2692
1.33807	1	0	1	-98.2692
1.339	1	0	1	-98.2692
1.33907	1	0	1	-98.2692
1.34	1	0	1	-98.2692
1.34007	1	0	1	-98.2692
1.341	1	0	1	-98.2692
1.34107	1	0	1	-98.2692
1.342	1	0	1	-98.2692
1.34207	1	0	1	-98.2692
1.343	1	0	1	-98.2692
1.34307	1	0	1	-98.2692
1.344	1	0	1	-98.2692
1.34407	1	0	1	-98.2692
1.345	1	0	1	-98.2692
1.34507	1	0	1	-98.2692
1.346	1	0	1	-98.2692
1.34607	1	0	1	-98.2692
1.347	1	0	1	-98.2692
1.34707	1	0	1	-98.2692
1.348	1	0	1	-98.2692
1.34807	1	0	1	-98.2692
1.349	1	0	1	-98.2692
1.34907	1	0	1	-98.2692
1.35	1	0	1	-98.2692
1.35007	1	0	1	-98.2692
1.351	1	0	1	-98.2692
1.35107	1	0	1	-98.2692
1.352	1	0	1	-98.2692
1.35207	1	0	1	-98.2692
1.353	1	0	1	-98.2692
1.35307	1	0	1	-98.2692
1.354	1	0	1	-98.2692
1.35407	1	0	1	-98.2692
1.355	1	0	1	-98.2692
1.35507	1	0	1	-98.2692
1.356	1	0	1	-98.2692
1.35607	1	0	1	-98.2692
1.357	1	0	1	-98.2692
1.35707	1	0	1	-98.2692
1.358	1	0	1	-98.2692
1.35807	1	0	1	-98.2692
1.359	1	0	1	-98.2692
1.35907	1	0	1	-98.2692
1.36	1	0	1	-98.2692
1.36007	1	0	1	-98.2692
1.361	1	0	1	-98.2692
1.36107	1	0	1	-98.2692
1.362	1	0	1	-98.2692
1.36207	1	0	1	-98.2692
1.363	1	0	1	-98.2692
1.36307	1	0	1	-98.2692
1.364	1	0	1	-98.2692
1.36407	1	0	1	-98.2692
1.365	1	0	1	-98.2692
1.36507	1	0	1	-98.2692
1.366	1	0	1	-98.2692
1.36607	1	0	1	-98.2692
1.367	1	0	1	-98.2692
1.36707	1	0	1	-98.2692
1.368	1	0	1	-98.2692
1.36807	1	0	1	-98.2692
1.369	1	0	1	-98.2692
1.36907	1	0	1	-98.2692
1.37	1	0	1	-98.2692
1.37007	1	0	1	-98.2692
1.371	1	0	1	-98.2692
1.37107	1	0	1	-98.2692
1.372	1	0	1	-98.2692
1.37207	1	0	1	-98.2692
1.373	1	0	1	-98.2692
1.37307	1	0	1	-98.2692
1.374	1	0	1	-98.2692
1.37407	1	0	1	-98.2692
1.375	1	0	1	-98.2692
1.37507	1	0	1	-98.2692
1.376	1	0	1	-98.2692
1.37607	1	0	1	-98.2692
1.377	1	0	1	-98.2692
1.37707	1	0	1	-98.2692
1.378	1	0	1	-98.2692
1.37807	1	0	1	-98.2692
1.379	1	0	1	-98.2692
1.37907	1	0	1	-98.2692
1.38	1	0	1	-98.2692
1.38007	1	0	1	-98.2692
1.381	1	0	1	-98.2692
1.38107	1	0	1	-98.2692
1.382	1	0	1	-98.2692
1.38207	1	0	1	-98.2692
1.383	1	0	1	-98.2692
1.38307	1	0	1	-98.2692
1.384	1	0	1	-98.2692
1.38407	1	0	1	-98.2692
1.385	1	0	1	-98.2692
1.38507	1	0	1	-98.2692
1.386	1	0	1	-98.2692
1.38607	1	0	1	-98.2692
1.387	1	0	1	-98.2692
1.38707	1	0	1	-98.2692
1.388	1	0	1	-98.2692
1.38807	1	0	1	-98.2692
1.389	1	0	1	-98.2692
1.38907	1	0	1	-98.2692
1.39	1	0	1	-98.2692
1.39007	1	0	1	-98.2692
1.391	1	0	1	-98.2692
1.39107	1	0	1	-98.2692
1.392	1	0	1	-98.2692
1.39207	1	0	1	-98.2692
1.393	1	0	1	-98.2692
1.39307	1	0	1	-98.2692
1.394	1	0	1	-98.2692
1.39407	1	0	1	-98.2692
1.395	1	0	1	-98.2692
1.39507	1	0	1	-98.2692
1.396	1	0	1	-98.2692
1.39607	1	0	1	-98.2692
1.397	1	0	1	-98.2692
1.39707	1	0	1	-98.2692
1.398	1	0	1	-98.2692
1.39807	1	0	1	-98.2692
1.399	1	0	1	-98.2692
1.39907	1	0	1	-98.2692
