Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0.688	gNB PHY Txed	68	8	0	1	0	0	DL_DCI
0.688	gNB PHY Txed	68	8	0	1	0	0	UL_UCI
0.689	gNB PHY Txed	68	9	0	1	0	0	DL_DCI
0.69	gNB PHY Txed	69	0	0	1	0	0	DL_DCI
0.69	gNB PHY Txed	69	0	0	1	0	0	MIB
0.691	gNB PHY Txed	69	1	0	1	0	0	DL_DCI
0.692	gNB PHY Txed	69	2	0	1	0	0	DL_DCI
0.693	gNB PHY Txed	69	3	0	1	0	0	DL_DCI
0.694	gNB PHY Txed	69	4	0	1	0	0	DL_DCI
0.695	gNB PHY Txed	69	5	0	1	0	0	SIB1
0.695	gNB PHY Txed	69	5	0	1	0	0	DL_DCI
0.696	gNB PHY Txed	69	6	0	1	0	0	DL_DCI
0.697	gNB PHY Txed	69	7	0	1	0	0	DL_DCI
0.698	gNB PHY Txed	69	8	0	1	0	0	DL_DCI
0.699	gNB PHY Txed	69	9	0	1	0	0	DL_DCI
0.7	gNB PHY Txed	70	0	0	1	0	0	DL_DCI
0.7	gNB PHY Txed	70	0	0	1	0	0	MIB
0.701	gNB PHY Txed	70	1	0	1	0	0	DL_DCI
0.702	gNB PHY Txed	70	2	0	1	0	0	DL_DCI
0.703	gNB PHY Txed	70	3	0	1	0	0	DL_DCI
0.704	gNB PHY Txed	70	4	0	1	0	0	DL_DCI
0.705	gNB PHY Txed	70	5	0	1	0	0	DL_DCI
0.705	gNB PHY Txed	70	5	0	1	0	0	SIB1
0.706	gNB PHY Txed	70	6	0	1	0	0	DL_DCI
0.707	gNB PHY Txed	70	7	0	1	0	0	DL_DCI
0.708	gNB PHY Txed	70	8	0	1	0	0	DL_DCI
0.709	gNB PHY Txed	70	9	0	1	0	0	DL_DCI
0.71	gNB PHY Txed	71	0	0	1	0	0	MIB
0.71	gNB PHY Txed	71	0	0	1	0	0	DL_DCI
0.711	gNB PHY Txed	71	1	0	1	0	0	DL_DCI
0.712	gNB PHY Txed	71	2	0	1	0	0	DL_DCI
0.713	gNB PHY Txed	71	3	0	1	0	0	DL_DCI
0.714	gNB PHY Txed	71	4	0	1	0	0	DL_DCI
0.715	gNB PHY Txed	71	5	0	1	0	0	SIB1
0.715	gNB PHY Txed	71	5	0	1	0	0	DL_DCI
0.716	gNB PHY Txed	71	6	0	1	0	0	DL_DCI
0.717	gNB PHY Txed	71	7	0	1	0	0	DL_DCI
0.718	gNB PHY Txed	71	8	0	1	0	0	DL_DCI
0.719	gNB PHY Txed	71	9	0	1	0	0	DL_DCI
0.72	gNB PHY Txed	72	0	0	1	0	0	MIB
0.72	gNB PHY Txed	72	0	0	1	0	0	DL_DCI
0.721	gNB PHY Txed	72	1	0	1	0	0	DL_DCI
0.722	gNB PHY Txed	72	2	0	1	0	0	DL_DCI
0.723	gNB PHY Txed	72	3	0	1	0	0	DL_DCI
0.724	gNB PHY Txed	72	4	0	1	0	0	DL_DCI
0.725	gNB PHY Txed	72	5	0	1	0	0	SIB1
0.725	gNB PHY Txed	72	5	0	1	0	0	DL_DCI
0.726	gNB PHY Txed	72	6	0	1	0	0	DL_DCI
0.727	gNB PHY Txed	72	7	0	1	0	0	DL_DCI
0.728	gNB PHY Txed	72	8	0	1	0	0	DL_DCI
0.729	gNB PHY Txed	72	9	0	1	0	0	DL_DCI
0.73	gNB PHY Txed	73	0	0	1	0	0	MIB
0.73	gNB PHY Txed	73	0	0	1	0	0	DL_DCI
0.731	gNB PHY Txed	73	1	0	1	0	0	DL_DCI
0.732	gNB PHY Txed	73	2	0	1	0	0	DL_DCI
0.733	gNB PHY Txed	73	3	0	1	0	0	DL_DCI
0.734	gNB PHY Txed	73	4	0	1	0	0	DL_DCI
0.735	gNB PHY Txed	73	5	0	1	0	0	SIB1
0.735	gNB PHY Txed	73	5	0	1	0	0	DL_DCI
0.736	gNB PHY Txed	73	6	0	1	0	0	DL_DCI
0.737	gNB PHY Txed	73	7	0	1	0	0	DL_DCI
0.738	gNB PHY Txed	73	8	0	1	0	0	DL_DCI
0.739	gNB PHY Txed	73	9	0	1	0	0	DL_DCI
0.74	gNB PHY Txed	74	0	0	1	0	0	DL_DCI
0.74	gNB PHY Txed	74	0	0	1	0	0	MIB
0.741	gNB PHY Txed	74	1	0	1	0	0	DL_DCI
0.742	gNB PHY Txed	74	2	0	1	0	0	DL_DCI
0.743	gNB PHY Txed	74	3	0	1	0	0	DL_DCI
0.744	gNB PHY Txed	74	4	0	1	0	0	DL_DCI
0.745	gNB PHY Txed	74	5	0	1	0	0	DL_DCI
0.745	gNB PHY Txed	74	5	0	1	0	0	SIB1
0.746	gNB PHY Txed	74	6	0	1	0	0	DL_DCI
0.747	gNB PHY Txed	74	7	0	1	0	0	DL_DCI
0.748	gNB PHY Txed	74	8	0	1	0	0	DL_DCI
0.749	gNB PHY Txed	74	9	0	1	0	0	DL_DCI
0.75	gNB PHY Txed	75	0	0	1	0	0	DL_DCI
0.75	gNB PHY Txed	75	0	0	1	0	0	MIB
0.751	gNB PHY Txed	75	1	0	1	0	0	DL_DCI
0.752	gNB PHY Txed	75	2	0	1	0	0	DL_DCI
0.753	gNB PHY Txed	75	3	0	1	0	0	DL_DCI
0.754	gNB PHY Txed	75	4	0	1	0	0	DL_DCI
0.755	gNB PHY Txed	75	5	0	1	0	0	DL_DCI
0.755	gNB PHY Txed	75	5	0	1	0	0	SIB1
0.756	gNB PHY Txed	75	6	0	1	0	0	DL_DCI
0.757	gNB PHY Txed	75	7	0	1	0	0	DL_DCI
0.758	gNB PHY Txed	75	8	0	1	0	0	DL_DCI
0.759	gNB PHY Txed	75	9	0	1	0	0	DL_DCI
0.76	gNB PHY Txed	76	0	0	1	0	0	MIB
0.76	gNB PHY Txed	76	0	0	1	0	0	DL_DCI
0.761	gNB PHY Txed	76	1	0	1	0	0	DL_DCI
0.762	gNB PHY Txed	76	2	0	1	0	0	DL_DCI
0.763	gNB PHY Txed	76	3	0	1	0	0	DL_DCI
0.764	gNB PHY Txed	76	4	0	1	0	0	DL_DCI
0.765	gNB PHY Txed	76	5	0	1	0	0	SIB1
0.765	gNB PHY Txed	76	5	0	1	0	0	DL_DCI
0.766	gNB PHY Txed	76	6	0	1	0	0	DL_DCI
0.767	gNB PHY Txed	76	7	0	1	0	0	DL_DCI
0.768	gNB PHY Txed	76	8	0	1	0	0	DL_DCI
0.768	gNB PHY Txed	76	8	0	1	0	0	UL_UCI
0.769	gNB PHY Txed	76	9	0	1	0	0	DL_DCI
0.77	gNB PHY Txed	77	0	0	1	0	0	DL_DCI
0.77	gNB PHY Txed	77	0	0	1	0	0	MIB
0.771	gNB PHY Txed	77	1	0	1	0	0	DL_DCI
0.772	gNB PHY Txed	77	2	0	1	0	0	DL_DCI
0.773	gNB PHY Txed	77	3	0	1	0	0	DL_DCI
0.774	gNB PHY Txed	77	4	0	1	0	0	DL_DCI
0.775	gNB PHY Txed	77	5	0	1	0	0	DL_DCI
0.775	gNB PHY Txed	77	5	0	1	0	0	SIB1
0.776	gNB PHY Txed	77	6	0	1	0	0	DL_DCI
0.777	gNB PHY Txed	77	7	0	1	0	0	DL_DCI
0.778	gNB PHY Txed	77	8	0	1	0	0	DL_DCI
0.779	gNB PHY Txed	77	9	0	1	0	0	DL_DCI
0.78	gNB PHY Txed	78	0	0	1	0	0	DL_DCI
0.78	gNB PHY Txed	78	0	0	1	0	0	MIB
0.781	gNB PHY Txed	78	1	0	1	0	0	DL_DCI
0.782	gNB PHY Txed	78	2	0	1	0	0	DL_DCI
0.783	gNB PHY Txed	78	3	0	1	0	0	DL_DCI
0.784	gNB PHY Txed	78	4	0	1	0	0	DL_DCI
0.785	gNB PHY Txed	78	5	0	1	0	0	DL_DCI
0.785	gNB PHY Txed	78	5	0	1	0	0	SIB1
0.786	gNB PHY Txed	78	6	0	1	0	0	DL_DCI
0.787	gNB PHY Txed	78	7	0	1	0	0	DL_DCI
0.788	gNB PHY Txed	78	8	0	1	0	0	DL_DCI
0.789	gNB PHY Txed	78	9	0	1	0	0	DL_DCI
0.79	gNB PHY Txed	79	0	0	1	0	0	MIB
0.79	gNB PHY Txed	79	0	0	1	0	0	DL_DCI
0.791	gNB PHY Txed	79	1	0	1	0	0	DL_DCI
0.792	gNB PHY Txed	79	2	0	1	0	0	DL_DCI
0.793	gNB PHY Txed	79	3	0	1	0	0	DL_DCI
0.794	gNB PHY Txed	79	4	0	1	0	0	DL_DCI
0.795	gNB PHY Txed	79	5	0	1	0	0	SIB1
0.795	gNB PHY Txed	79	5	0	1	0	0	DL_DCI
0.796	gNB PHY Txed	79	6	0	1	0	0	DL_DCI
0.797	gNB PHY Txed	79	7	0	1	0	0	DL_DCI
0.798	gNB PHY Txed	79	8	0	1	0	0	DL_DCI
0.799	gNB PHY Txed	79	9	0	1	0	0	DL_DCI
0.8	gNB PHY Txed	80	0	0	1	0	0	MIB
0.8	gNB PHY Txed	80	0	0	1	0	0	DL_DCI
0.801	gNB PHY Txed	80	1	0	1	0	0	DL_DCI
0.802	gNB PHY Txed	80	2	0	1	0	0	DL_DCI
0.803	gNB PHY Txed	80	3	0	1	0	0	DL_DCI
0.804	gNB PHY Txed	80	4	0	1	0	0	DL_DCI
0.805	gNB PHY Txed	80	5	0	1	0	0	DL_DCI
0.805	gNB PHY Txed	80	5	0	1	0	0	SIB1
0.806	gNB PHY Txed	80	6	0	1	0	0	DL_DCI
0.807	gNB PHY Txed	80	7	0	1	0	0	DL_DCI
0.808	gNB PHY Txed	80	8	0	1	0	0	DL_DCI
0.809	gNB PHY Txed	80	9	0	1	0	0	DL_DCI
0.81	gNB PHY Txed	81	0	0	1	0	0	DL_DCI
0.81	gNB PHY Txed	81	0	0	1	0	0	MIB
0.811	gNB PHY Txed	81	1	0	1	0	0	DL_DCI
0.812	gNB PHY Txed	81	2	0	1	0	0	DL_DCI
0.813	gNB PHY Txed	81	3	0	1	0	0	DL_DCI
0.814	gNB PHY Txed	81	4	0	1	0	0	DL_DCI
0.815	gNB PHY Txed	81	5	0	1	0	0	DL_DCI
0.815	gNB PHY Txed	81	5	0	1	0	0	SIB1
0.816	gNB PHY Txed	81	6	0	1	0	0	DL_DCI
0.817	gNB PHY Txed	81	7	0	1	0	0	DL_DCI
0.818	gNB PHY Txed	81	8	0	1	0	0	DL_DCI
0.819	gNB PHY Txed	81	9	0	1	0	0	DL_DCI
0.82	gNB PHY Txed	82	0	0	1	0	0	MIB
0.82	gNB PHY Txed	82	0	0	1	0	0	DL_DCI
0.821	gNB PHY Txed	82	1	0	1	0	0	DL_DCI
0.822	gNB PHY Txed	82	2	0	1	0	0	DL_DCI
0.823	gNB PHY Txed	82	3	0	1	0	0	DL_DCI
0.824	gNB PHY Txed	82	4	0	1	0	0	DL_DCI
0.825	gNB PHY Txed	82	5	0	1	0	0	SIB1
0.825	gNB PHY Txed	82	5	0	1	0	0	DL_DCI
0.826	gNB PHY Txed	82	6	0	1	0	0	DL_DCI
0.827	gNB PHY Txed	82	7	0	1	0	0	DL_DCI
0.828	gNB PHY Txed	82	8	0	1	0	0	DL_DCI
0.829	gNB PHY Txed	82	9	0	1	0	0	DL_DCI
0.83	gNB PHY Txed	83	0	0	1	0	0	MIB
0.83	gNB PHY Txed	83	0	0	1	0	0	DL_DCI
0.831	gNB PHY Txed	83	1	0	1	0	0	DL_DCI
0.832	gNB PHY Txed	83	2	0	1	0	0	DL_DCI
0.833	gNB PHY Txed	83	3	0	1	0	0	DL_DCI
0.834	gNB PHY Txed	83	4	0	1	0	0	DL_DCI
0.835	gNB PHY Txed	83	5	0	1	0	0	DL_DCI
0.835	gNB PHY Txed	83	5	0	1	0	0	SIB1
0.836	gNB PHY Txed	83	6	0	1	0	0	DL_DCI
0.837	gNB PHY Txed	83	7	0	1	0	0	DL_DCI
0.838	gNB PHY Txed	83	8	0	1	0	0	DL_DCI
0.839	gNB PHY Txed	83	9	0	1	0	0	DL_DCI
0.84	gNB PHY Txed	84	0	0	1	0	0	MIB
0.84	gNB PHY Txed	84	0	0	1	0	0	DL_DCI
0.841	gNB PHY Txed	84	1	0	1	0	0	DL_DCI
0.842	gNB PHY Txed	84	2	0	1	0	0	DL_DCI
0.843	gNB PHY Txed	84	3	0	1	0	0	DL_DCI
0.844	gNB PHY Txed	84	4	0	1	0	0	DL_DCI
0.845	gNB PHY Txed	84	5	0	1	0	0	SIB1
0.845	gNB PHY Txed	84	5	0	1	0	0	DL_DCI
0.846	gNB PHY Txed	84	6	0	1	0	0	DL_DCI
0.847	gNB PHY Txed	84	7	0	1	0	0	DL_DCI
0.848	gNB PHY Txed	84	8	0	1	0	0	UL_UCI
0.848	gNB PHY Txed	84	8	0	1	0	0	DL_DCI
0.849	gNB PHY Txed	84	9	0	1	0	0	DL_DCI
0.85	gNB PHY Txed	85	0	0	1	0	0	MIB
0.85	gNB PHY Txed	85	0	0	1	0	0	DL_DCI
0.851	gNB PHY Txed	85	1	0	1	0	0	DL_DCI
0.852	gNB PHY Txed	85	2	0	1	0	0	DL_DCI
0.853	gNB PHY Txed	85	3	0	1	0	0	DL_DCI
0.854	gNB PHY Txed	85	4	0	1	0	0	DL_DCI
0.855	gNB PHY Txed	85	5	0	1	0	0	DL_DCI
0.855	gNB PHY Txed	85	5	0	1	0	0	SIB1
0.856	gNB PHY Txed	85	6	0	1	0	0	DL_DCI
0.857	gNB PHY Txed	85	7	0	1	0	0	DL_DCI
0.858	gNB PHY Txed	85	8	0	1	0	0	DL_DCI
0.859	gNB PHY Txed	85	9	0	1	0	0	DL_DCI
0.86	gNB PHY Txed	86	0	0	1	0	0	MIB
0.86	gNB PHY Txed	86	0	0	1	0	0	DL_DCI
0.861	gNB PHY Txed	86	1	0	1	0	0	DL_DCI
0.862	gNB PHY Txed	86	2	0	1	0	0	DL_DCI
0.863	gNB PHY Txed	86	3	0	1	0	0	DL_DCI
0.864	gNB PHY Txed	86	4	0	1	0	0	DL_DCI
0.865	gNB PHY Txed	86	5	0	1	0	0	SIB1
0.865	gNB PHY Txed	86	5	0	1	0	0	DL_DCI
0.866	gNB PHY Txed	86	6	0	1	0	0	DL_DCI
0.867	gNB PHY Txed	86	7	0	1	0	0	DL_DCI
0.868	gNB PHY Txed	86	8	0	1	0	0	DL_DCI
0.869	gNB PHY Txed	86	9	0	1	0	0	DL_DCI
0.87	gNB PHY Txed	87	0	0	1	0	0	MIB
0.87	gNB PHY Txed	87	0	0	1	0	0	DL_DCI
0.871	gNB PHY Txed	87	1	0	1	0	0	DL_DCI
0.872	gNB PHY Txed	87	2	0	1	0	0	DL_DCI
0.873	gNB PHY Txed	87	3	0	1	0	0	DL_DCI
0.874	gNB PHY Txed	87	4	0	1	0	0	DL_DCI
0.875	gNB PHY Txed	87	5	0	1	0	0	SIB1
0.875	gNB PHY Txed	87	5	0	1	0	0	DL_DCI
0.876	gNB PHY Txed	87	6	0	1	0	0	DL_DCI
0.877	gNB PHY Txed	87	7	0	1	0	0	DL_DCI
0.878	gNB PHY Txed	87	8	0	1	0	0	DL_DCI
0.879	gNB PHY Txed	87	9	0	1	0	0	DL_DCI
0.88	gNB PHY Txed	88	0	0	1	0	0	MIB
0.88	gNB PHY Txed	88	0	0	1	0	0	DL_DCI
0.881	gNB PHY Txed	88	1	0	1	0	0	DL_DCI
0.882	gNB PHY Txed	88	2	0	1	0	0	DL_DCI
0.883	gNB PHY Txed	88	3	0	1	0	0	DL_DCI
0.884	gNB PHY Txed	88	4	0	1	0	0	DL_DCI
0.885	gNB PHY Txed	88	5	0	1	0	0	DL_DCI
0.885	gNB PHY Txed	88	5	0	1	0	0	SIB1
0.886	gNB PHY Txed	88	6	0	1	0	0	DL_DCI
0.887	gNB PHY Txed	88	7	0	1	0	0	DL_DCI
0.888	gNB PHY Txed	88	8	0	1	0	0	DL_DCI
0.889	gNB PHY Txed	88	9	0	1	0	0	DL_DCI
0.89	gNB PHY Txed	89	0	0	1	0	0	DL_DCI
0.89	gNB PHY Txed	89	0	0	1	0	0	MIB
0.891	gNB PHY Txed	89	1	0	1	0	0	DL_DCI
0.892	gNB PHY Txed	89	2	0	1	0	0	DL_DCI
0.893	gNB PHY Txed	89	3	0	1	0	0	DL_DCI
0.894	gNB PHY Txed	89	4	0	1	0	0	DL_DCI
0.895	gNB PHY Txed	89	5	0	1	0	0	SIB1
0.895	gNB PHY Txed	89	5	0	1	0	0	DL_DCI
0.896	gNB PHY Txed	89	6	0	1	0	0	DL_DCI
0.897	gNB PHY Txed	89	7	0	1	0	0	DL_DCI
0.898	gNB PHY Txed	89	8	0	1	0	0	DL_DCI
0.899	gNB PHY Txed	89	9	0	1	0	0	DL_DCI
0.9	gNB PHY Txed	90	0	0	1	0	0	MIB
0.9	gNB PHY Txed	90	0	0	1	0	0	DL_DCI
0.901	gNB PHY Txed	90	1	0	1	0	0	DL_DCI
0.902	gNB PHY Txed	90	2	0	1	0	0	DL_DCI
0.903	gNB PHY Txed	90	3	0	1	0	0	DL_DCI
0.904	gNB PHY Txed	90	4	0	1	0	0	DL_DCI
0.905	gNB PHY Txed	90	5	0	1	0	0	SIB1
0.905	gNB PHY Txed	90	5	0	1	0	0	DL_DCI
0.906	gNB PHY Txed	90	6	0	1	0	0	DL_DCI
0.907	gNB PHY Txed	90	7	0	1	0	0	DL_DCI
0.908	gNB PHY Txed	90	8	0	1	0	0	DL_DCI
0.909	gNB PHY Txed	90	9	0	1	0	0	DL_DCI
0.91	gNB PHY Txed	91	0	0	1	0	0	DL_DCI
0.91	gNB PHY Txed	91	0	0	1	0	0	MIB
0.911	gNB PHY Txed	91	1	0	1	0	0	DL_DCI
0.912	gNB PHY Txed	91	2	0	1	0	0	DL_DCI
0.913	gNB PHY Txed	91	3	0	1	0	0	DL_DCI
0.914	gNB PHY Txed	91	4	0	1	0	0	DL_DCI
0.915	gNB PHY Txed	91	5	0	1	0	0	DL_DCI
0.915	gNB PHY Txed	91	5	0	1	0	0	SIB1
0.916	gNB PHY Txed	91	6	0	1	0	0	DL_DCI
0.917	gNB PHY Txed	91	7	0	1	0	0	DL_DCI
0.918	gNB PHY Txed	91	8	0	1	0	0	DL_DCI
0.919	gNB PHY Txed	91	9	0	1	0	0	DL_DCI
0.92	gNB PHY Txed	92	0	0	1	0	0	DL_DCI
0.92	gNB PHY Txed	92	0	0	1	0	0	MIB
0.921	gNB PHY Txed	92	1	0	1	0	0	DL_DCI
0.922	gNB PHY Txed	92	2	0	1	0	0	DL_DCI
0.923	gNB PHY Txed	92	3	0	1	0	0	DL_DCI
0.924	gNB PHY Txed	92	4	0	1	0	0	DL_DCI
0.925	gNB PHY Txed	92	5	0	1	0	0	DL_DCI
0.925	gNB PHY Txed	92	5	0	1	0	0	SIB1
0.926	gNB PHY Txed	92	6	0	1	0	0	DL_DCI
0.927	gNB PHY Txed	92	7	0	1	0	0	DL_DCI
0.928	gNB PHY Txed	92	8	0	1	0	0	UL_UCI
0.928	gNB PHY Txed	92	8	0	1	0	0	DL_DCI
0.929	gNB PHY Txed	92	9	0	1	0	0	DL_DCI
0.93	gNB PHY Txed	93	0	0	1	0	0	DL_DCI
0.93	gNB PHY Txed	93	0	0	1	0	0	MIB
0.931	gNB PHY Txed	93	1	0	1	0	0	DL_DCI
0.932	gNB PHY Txed	93	2	0	1	0	0	DL_DCI
0.933	gNB PHY Txed	93	3	0	1	0	0	DL_DCI
0.934	gNB PHY Txed	93	4	0	1	0	0	DL_DCI
0.935	gNB PHY Txed	93	5	0	1	0	0	SIB1
0.935	gNB PHY Txed	93	5	0	1	0	0	DL_DCI
0.936	gNB PHY Txed	93	6	0	1	0	0	DL_DCI
0.937	gNB PHY Txed	93	7	0	1	0	0	DL_DCI
0.938	gNB PHY Txed	93	8	0	1	0	0	DL_DCI
0.939	gNB PHY Txed	93	9	0	1	0	0	DL_DCI
0.94	gNB PHY Txed	94	0	0	1	0	0	MIB
0.94	gNB PHY Txed	94	0	0	1	0	0	DL_DCI
0.941	gNB PHY Txed	94	1	0	1	0	0	DL_DCI
0.942	gNB PHY Txed	94	2	0	1	0	0	DL_DCI
0.943	gNB PHY Txed	94	3	0	1	0	0	DL_DCI
0.944	gNB PHY Txed	94	4	0	1	0	0	DL_DCI
0.945	gNB PHY Txed	94	5	0	1	0	0	SIB1
0.945	gNB PHY Txed	94	5	0	1	0	0	DL_DCI
0.946	gNB PHY Txed	94	6	0	1	0	0	DL_DCI
0.947	gNB PHY Txed	94	7	0	1	0	0	DL_DCI
0.948	gNB PHY Txed	94	8	0	1	0	0	DL_DCI
0.949	gNB PHY Txed	94	9	0	1	0	0	DL_DCI
0.95	gNB PHY Txed	95	0	0	1	0	0	MIB
0.95	gNB PHY Txed	95	0	0	1	0	0	DL_DCI
0.951	gNB PHY Txed	95	1	0	1	0	0	DL_DCI
0.952	gNB PHY Txed	95	2	0	1	0	0	DL_DCI
0.953	gNB PHY Txed	95	3	0	1	0	0	DL_DCI
0.954	gNB PHY Txed	95	4	0	1	0	0	DL_DCI
0.955	gNB PHY Txed	95	5	0	1	0	0	SIB1
0.955	gNB PHY Txed	95	5	0	1	0	0	DL_DCI
0.956	gNB PHY Txed	95	6	0	1	0	0	DL_DCI
0.957	gNB PHY Txed	95	7	0	1	0	0	DL_DCI
0.958	gNB PHY Txed	95	8	0	1	0	0	DL_DCI
0.959	gNB PHY Txed	95	9	0	1	0	0	DL_DCI
0.96	gNB PHY Txed	96	0	0	1	0	0	MIB
0.96	gNB PHY Txed	96	0	0	1	0	0	DL_DCI
0.961	gNB PHY Txed	96	1	0	1	0	0	DL_DCI
0.962	gNB PHY Txed	96	2	0	1	0	0	DL_DCI
0.963	gNB PHY Txed	96	3	0	1	0	0	DL_DCI
0.964	gNB PHY Txed	96	4	0	1	0	0	DL_DCI
0.965	gNB PHY Txed	96	5	0	1	0	0	SIB1
0.965	gNB PHY Txed	96	5	0	1	0	0	DL_DCI
0.966	gNB PHY Txed	96	6	0	1	0	0	DL_DCI
0.967	gNB PHY Txed	96	7	0	1	0	0	DL_DCI
0.968	gNB PHY Txed	96	8	0	1	0	0	DL_DCI
0.969	gNB PHY Txed	96	9	0	1	0	0	DL_DCI
0.97	gNB PHY Txed	97	0	0	1	0	0	MIB
0.97	gNB PHY Txed	97	0	0	1	0	0	DL_DCI
0.971	gNB PHY Txed	97	1	0	1	0	0	DL_DCI
0.972	gNB PHY Txed	97	2	0	1	0	0	DL_DCI
0.973	gNB PHY Txed	97	3	0	1	0	0	DL_DCI
0.974	gNB PHY Txed	97	4	0	1	0	0	DL_DCI
0.975	gNB PHY Txed	97	5	0	1	0	0	DL_DCI
0.975	gNB PHY Txed	97	5	0	1	0	0	SIB1
0.976	gNB PHY Txed	97	6	0	1	0	0	DL_DCI
0.977	gNB PHY Txed	97	7	0	1	0	0	DL_DCI
0.978	gNB PHY Txed	97	8	0	1	0	0	DL_DCI
0.979	gNB PHY Txed	97	9	0	1	0	0	DL_DCI
0.98	gNB PHY Txed	98	0	0	1	0	0	MIB
0.98	gNB PHY Txed	98	0	0	1	0	0	DL_DCI
0.981	gNB PHY Txed	98	1	0	1	0	0	DL_DCI
0.982	gNB PHY Txed	98	2	0	1	0	0	DL_DCI
0.983	gNB PHY Txed	98	3	0	1	0	0	DL_DCI
0.984	gNB PHY Txed	98	4	0	1	0	0	DL_DCI
0.985	gNB PHY Txed	98	5	0	1	0	0	SIB1
0.985	gNB PHY Txed	98	5	0	1	0	0	DL_DCI
0.986	gNB PHY Txed	98	6	0	1	0	0	DL_DCI
0.987	gNB PHY Txed	98	7	0	1	0	0	DL_DCI
0.988	gNB PHY Txed	98	8	0	1	0	0	DL_DCI
0.989	gNB PHY Txed	98	9	0	1	0	0	DL_DCI
0.99	gNB PHY Txed	99	0	0	1	0	0	MIB
0.99	gNB PHY Txed	99	0	0	1	0	0	DL_DCI
0.991	gNB PHY Txed	99	1	0	1	0	0	DL_DCI
0.992	gNB PHY Txed	99	2	0	1	0	0	DL_DCI
0.993	gNB PHY Txed	99	3	0	1	0	0	DL_DCI
0.994	gNB PHY Txed	99	4	0	1	0	0	DL_DCI
0.995	gNB PHY Txed	99	5	0	1	0	0	SIB1
0.995	gNB PHY Txed	99	5	0	1	0	0	DL_DCI
0.996	gNB PHY Txed	99	6	0	1	0	0	DL_DCI
0.997	gNB PHY Txed	99	7	0	1	0	0	DL_DCI
0.998	gNB PHY Txed	99	8	0	1	0	0	DL_DCI
0.999	gNB PHY Txed	99	9	0	1	0	0	DL_DCI
1	gNB PHY Txed	100	0	0	1	0	0	DL_DCI
1	gNB PHY Txed	100	0	0	1	0	0	MIB
1.001	gNB PHY Txed	100	1	0	1	0	0	DL_DCI
1.002	gNB PHY Txed	100	2	0	1	0	0	DL_DCI
1.003	gNB PHY Txed	100	3	0	1	0	0	DL_DCI
1.004	gNB PHY Txed	100	4	0	1	0	0	DL_DCI
1.005	gNB PHY Txed	100	5	0	1	0	0	DL_DCI
1.005	gNB PHY Txed	100	5	0	1	0	0	SIB1
1.006	gNB PHY Txed	100	6	0	1	0	0	DL_DCI
1.007	gNB PHY Txed	100	7	0	1	0	0	DL_DCI
1.008	gNB PHY Txed	100	8	0	1	0	0	UL_UCI
1.008	gNB PHY Txed	100	8	0	1	0	0	DL_DCI
1.009	gNB PHY Txed	100	9	0	1	0	0	DL_DCI
1.01	gNB PHY Txed	101	0	0	1	0	0	MIB
1.01	gNB PHY Txed	101	0	0	1	0	0	DL_DCI
1.011	gNB PHY Txed	101	1	0	1	0	0	DL_DCI
1.012	gNB PHY Txed	101	2	0	1	0	0	DL_DCI
1.013	gNB PHY Txed	101	3	0	1	0	0	DL_DCI
1.014	gNB PHY Txed	101	4	0	1	0	0	DL_DCI
1.015	gNB PHY Txed	101	5	0	1	0	0	SIB1
1.015	gNB PHY Txed	101	5	0	1	0	0	DL_DCI
1.016	gNB PHY Txed	101	6	0	1	0	0	DL_DCI
1.017	gNB PHY Txed	101	7	0	1	0	0	DL_DCI
1.018	gNB PHY Txed	101	8	0	1	0	0	DL_DCI
1.019	gNB PHY Txed	101	9	0	1	0	0	DL_DCI
1.02	gNB PHY Txed	102	0	0	1	0	0	MIB
1.02	gNB PHY Txed	102	0	0	1	0	0	DL_DCI
1.021	gNB PHY Txed	102	1	0	1	0	0	DL_DCI
1.022	gNB PHY Txed	102	2	0	1	0	0	DL_DCI
1.023	gNB PHY Txed	102	3	0	1	0	0	DL_DCI
1.024	gNB PHY Txed	102	4	0	1	0	0	DL_DCI
1.025	gNB PHY Txed	102	5	0	1	0	0	SIB1
1.025	gNB PHY Txed	102	5	0	1	0	0	DL_DCI
1.026	gNB PHY Txed	102	6	0	1	0	0	DL_DCI
1.027	gNB PHY Txed	102	7	0	1	0	0	DL_DCI
1.028	gNB PHY Txed	102	8	0	1	0	0	DL_DCI
1.029	gNB PHY Txed	102	9	0	1	0	0	DL_DCI
1.03	gNB PHY Txed	103	0	0	1	0	0	MIB
1.03	gNB PHY Txed	103	0	0	1	0	0	DL_DCI
1.031	gNB PHY Txed	103	1	0	1	0	0	DL_DCI
1.032	gNB PHY Txed	103	2	0	1	0	0	DL_DCI
1.033	gNB PHY Txed	103	3	0	1	0	0	DL_DCI
1.034	gNB PHY Txed	103	4	0	1	0	0	DL_DCI
1.035	gNB PHY Txed	103	5	0	1	0	0	SIB1
1.035	gNB PHY Txed	103	5	0	1	0	0	DL_DCI
1.036	gNB PHY Txed	103	6	0	1	0	0	DL_DCI
1.037	gNB PHY Txed	103	7	0	1	0	0	DL_DCI
1.038	gNB PHY Txed	103	8	0	1	0	0	DL_DCI
1.039	gNB PHY Txed	103	9	0	1	0	0	DL_DCI
1.04	gNB PHY Txed	104	0	0	1	0	0	MIB
